Date,n_tit_subj_comm,n_tit_subj_score,n_tit_pol_comm,n_tit_pol_score,count
2018-03-15,4.0,6.666666666666666,-4.199999999999999,-6.999999999999998,2
2018-03-19,0.0,0.0,0.0,0.0,1
2018-03-20,0.0,0.0,0.0,0.0,1
2018-03-29,0.0,0.0,0.0,0.0,1
2018-03-30,126.66666666666666,235.33333333333331,-71.25,-132.375,1
2018-04-03,0.0,0.0,0.0,0.0,1
2018-04-12,0.0,0.0,0.0,0.0,1
2018-04-13,0.0,0.0,0.0,0.0,1
2018-04-17,0.0,0.0,0.0,0.0,1
2018-04-18,0.0,0.0,-24.200000000000003,-56.800000000000004,1
2018-04-19,2.9000000000000004,14.9,-2.9000000000000004,-14.9,1
2018-04-21,0.0,0.0,0.0,0.0,1
2018-04-23,20.400000000000002,58.0,-7.6499999999999995,-21.75,1
2018-05-03,0.8333333333333334,3.1666666666666665,0.0,0.0,3
2018-05-06,0.0,0.0,0.0,0.0,1
2018-05-08,2.4,3.0,2.4,3.0,1
2018-05-22,0.0,0.0,0.0,0.0,1
2018-05-23,6.5,26.5,6.5,26.5,1
2018-05-24,42.900000000000006,163.35000000000002,-31.200000000000003,-118.80000000000001,1
2018-05-25,9.0,11.333333333333332,6.75,8.5,1
2018-05-26,65.75,271.75,0.0,0.0,1
2018-06-10,7.2,4.0,7.2,4.0,1
2018-06-12,0.0,0.0,0.0,0.0,1
2018-06-13,2.2545454545454544,4.213636363636363,0.13636363636363635,0.40909090909090906,2
2018-06-20,1.05,2.6,-3.15,-7.8,1
2018-06-24,0.0,0.0,0.0,0.0,1
2018-06-30,120.0,51.0,0.0,0.0,1
2018-07-16,0.0,0.0,0.0,0.0,1
2018-07-17,0.25,0.75,0.35,1.0499999999999998,1
2018-07-19,1.0,1.5,3.0,4.5,1
2018-07-30,1.1931818181818183,2.5255681818181817,0.42045454545454547,0.5982954545454545,2
2018-08-01,103.0,136.0,103.0,136.0,1
2018-08-02,0.0,0.0,0.0,0.0,1
2018-08-11,1.125,2.25,0.0,0.0,1
2018-08-13,0.0,0.0,0.0,0.0,1
2018-08-20,0.0,0.0,0.0,0.0,1
2018-08-23,5.3999999999999995,36.6,-0.9,-6.1000000000000005,1
2018-09-09,0.0,0.0,0.0,0.0,1
2018-09-10,0.8,0.45,0.0,0.0,1
2018-09-14,0.0,0.0,0.0,0.0,1
2018-09-18,0.0,0.0,0.0,0.0,1
2019-02-25,0.0,0.0,0.0,0.0,1
2019-04-02,0.0,0.0,0.0,0.0,2
2019-04-03,0.0,0.0,0.0,0.0,1
2019-04-07,0.0,0.0,0.0,0.0,1
2019-04-09,2.9000000000000004,7.8500000000000005,5.800000000000001,15.700000000000001,2
2019-04-12,0.0,0.0,0.0,0.0,1
2019-04-18,0.0,0.0,0.0,0.0,1
2019-04-23,0.0,0.0,0.0,0.0,1
2019-04-28,0.0,0.0,0.0,0.0,1
2019-05-09,0.3333333333333333,1.0,0.25,0.75,1
2019-05-14,0.375,2.625,-0.125,-0.875,1
2019-05-21,0.0,0.0,0.0,0.0,1
2019-06-14,0.8571428571428571,1.7142857142857142,0.42857142857142855,0.8571428571428571,1
2019-06-26,3.575,2.225,-3.325,-1.475,2
2019-07-12,0.0,0.0,0.0,0.0,1
