"RT @AllOfItWNYC: Today🎙️:Bitcoin's future,""The Black Godfather""doc, Nigerian cooking,Film at Lincoln Center,KHAP. 
Guests include: @benmezr…","Sentiment(polarity=-0.08333333333333333, subjectivity=0.2791666666666667)",2019-07-09 10:02:20.902918
"Buy/Sell Bitcoin &amp; altcoin changes with up to 100x Leverage at PrimeXBT! 🤩🎉

Join here and convert your $75 into $1… https://t.co/H6noWzYCd1","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:20.903913
"RT @Bloch_R: Info @LesEchos : porté par la récente envolée du bitcoin, le géant européen du minage @BitfuryGroup serait de nouveau en train…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:20.904728
"RT @AlexRiley85: To confirm I take this bag with me to all the BB's, is it satire? Here are some snaps. #bitcoins #bitcoin #bitcoinbagguy #…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:20.905831
RT @CCNMarkets: Bitcoin Is the Surprising Key to Britain’s Post-Brexit Future: DeVere https://t.co/bxj3t3qnrm,"Sentiment(polarity=0.2333333333333333, subjectivity=0.5416666666666666)",2019-07-09 10:02:20.906586
"RT @MoondicatorTR: MOONDICATOR ÇEKİLİŞİ

3 şanslı Twitter takipçimiz bizden Moondicator Sinyal Algoritmasına 30 günlük üyelik kazanacak.

N…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:20.907206
Canadian Startup Wants to Upgrade Millions of ATMs to Sell Bitcoin https://t.co/kXBy93iK8j https://t.co/OblqZiOSWo,"Sentiment(polarity=0.2, subjectivity=0.1)",2019-07-09 10:02:25.431047
@thecryptomonk Below the bow in the belly of me ship lives a bitcoin beast. I feed it big bloody chunks of fiat,"Sentiment(polarity=-0.4, subjectivity=0.5)",2019-07-09 10:02:25.431738
"BitCoin Multicoin, Binance, Coinbase Invest in Startup Keeping Private Keys Secure https://t.co/adF9Kk0NIP","Sentiment(polarity=0.2, subjectivity=0.4875)",2019-07-09 10:02:25.432272
"RT @TaxNotes: #Singapore’s tax authority is considering updating its tax rules so that digital payment tokens, such as #bitcoin, will no lo…","Sentiment(polarity=0.0, subjectivity=0.25)",2019-07-09 10:02:25.432929
Gold vs Bitcoin? https://t.co/pxbC6k8Lcd https://t.co/okKf3InEHP,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.434095
RT @_scottdarby: The project I've been building for over a year is finally live! A realtime 3D Blockchain Explorer that runs in the browser…,"Sentiment(polarity=0.17045454545454544, subjectivity=0.5)",2019-07-09 10:02:25.434738
"""D E M E M"" o ki üstat, 
Yerli yersiz hüzünleniyor arada da  gözlerin doluyorsa 35 i gecmişsin demektir...… https://t.co/iEgaiji9U3","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.435313
"Precio actual del #Bitcoin, #Ethereum y #Ripple

 1 $USD  = $18.90 MXN
 1 $BTC = $239,652.60 MXN
 1 $ETH = $5,900.0… https://t.co/tj9kPZdKxF","Sentiment(polarity=0.0, subjectivity=0.1)",2019-07-09 10:02:25.435999
Bitmain Antminer S 9 14th .Apw3++ Power Supply https://t.co/awQcleuMUJ #bitcoin #crypto #antminer #bitmain,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.436565
"RT @AllOfItWNYC: Today🎙️:Bitcoin's future,""The Black Godfather""doc, Nigerian cooking,Film at Lincoln Center,KHAP. 
Guests include: @benmezr…","Sentiment(polarity=-0.08333333333333333, subjectivity=0.2791666666666667)",2019-07-09 10:02:25.437208
"Buy/Sell Bitcoin &amp; altcoin changes with up to 100x Leverage at PrimeXBT! 🤩🎉

Join here and convert your $75 into $1… https://t.co/H6noWzYCd1","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.437865
"RT @Bloch_R: Info @LesEchos : porté par la récente envolée du bitcoin, le géant européen du minage @BitfuryGroup serait de nouveau en train…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.438425
"RT @AlexRiley85: To confirm I take this bag with me to all the BB's, is it satire? Here are some snaps. #bitcoins #bitcoin #bitcoinbagguy #…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.439039
RT @CCNMarkets: Bitcoin Is the Surprising Key to Britain’s Post-Brexit Future: DeVere https://t.co/bxj3t3qnrm,"Sentiment(polarity=0.2333333333333333, subjectivity=0.5416666666666666)",2019-07-09 10:02:25.439608
"RT @MoondicatorTR: MOONDICATOR ÇEKİLİŞİ

3 şanslı Twitter takipçimiz bizden Moondicator Sinyal Algoritmasına 30 günlük üyelik kazanacak.

N…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:25.440214
"CryptoPY 🇵🇾
Fuente: Coinmarketcap | DolarPY (BCP)

Bitcoin Cash: Gs. 2.563.433
Bitcoin: Gs. 77.245.724
Dash: Gs. 96… https://t.co/2MJeCLR1c4","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:38.505040
Binance Charity Announces Alliance to Support Feminine Health https://t.co/BU0CxXYZMR #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:38.505713
Economist Joseph Stiglitz: Only a Fool Would Trust Facebook’s Libra https://t.co/x5epuxmGOB #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=1.0)",2019-07-09 10:02:38.506335
‘Release the Tape You Coward’ — Roubini Tells BitMEX CEO After Debate https://t.co/8i9f2541d2 #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:38.506948
#bitcoin up = Square up for NYSE:SQ by faboose https://t.co/zaTIQUpoh1 https://t.co/fFmPYEwFCL,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:38.507687
"Bitcoin Price ‘Extremely Bullish' Again After 20% Pump to Over $11,000 https://t.co/8DX1AD69rA #bitcoin #blockchain #fintech","Sentiment(polarity=-0.125, subjectivity=1.0)",2019-07-09 10:02:38.508355
Advocacy Groups Call on Congress to Stop Libra Development Until July Hearings https://t.co/hbtF2PBYFX #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:38.508873
RT @twobitidiot: Bitcoin really does feel like a gift from a time traveler from the future.,"Sentiment(polarity=0.1, subjectivity=0.1625)",2019-07-09 10:02:38.509411
"Bitcoin Falls Under $10,800 as US Stock Market Sees Minor Downturn https://t.co/oPj33lL3qV #bitcoin #blockchain #fintech","Sentiment(polarity=-0.05, subjectivity=0.2)",2019-07-09 10:02:38.509946
Operator of Newly Launched Binance US Appoints Former Ripple Exec as New CEO https://t.co/HgVooJnA0w #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0909090909090909, subjectivity=0.30303030303030304)",2019-07-09 10:02:38.510487
@SantManukyan Burdan anlaşılan artık daha kapalı bir zümreye hitap ediyor “alınamayacak kadar pahalı” ya da “bitcoi… https://t.co/l0lipuHxUU,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:38.511076
WSJ: Grayscale Bitcoin Trust Outperformed Indexes in First Half of 2019 - https://t.co/jK3auENQKg: Grayscale Bitcoi… https://t.co/IXzvieZCEB,"Sentiment(polarity=0.04166666666666667, subjectivity=0.25)",2019-07-09 10:02:38.511648
@thecryptomonk @7Reson8theGrait @GG33___ It's amazing how reliable the Bitcoin Fanatic Pivot™is when bringing up th… https://t.co/UwnSoWrmFb,"Sentiment(polarity=0.15000000000000005, subjectivity=0.8500000000000001)",2019-07-09 10:02:38.512252
"CryptoPY 🇵🇾
Fuente: Coinmarketcap | DolarPY (BCP)

Bitcoin Cash: Gs. 2.563.433
Bitcoin: Gs. 77.245.724
Dash: Gs. 96… https://t.co/2MJeCLR1c4","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:41.336910
Binance Charity Announces Alliance to Support Feminine Health https://t.co/BU0CxXYZMR #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:41.337625
Economist Joseph Stiglitz: Only a Fool Would Trust Facebook’s Libra https://t.co/x5epuxmGOB #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=1.0)",2019-07-09 10:02:41.338255
‘Release the Tape You Coward’ — Roubini Tells BitMEX CEO After Debate https://t.co/8i9f2541d2 #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:41.338850
#bitcoin up = Square up for NYSE:SQ by faboose https://t.co/zaTIQUpoh1 https://t.co/fFmPYEwFCL,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:41.339434
"Bitcoin Price ‘Extremely Bullish' Again After 20% Pump to Over $11,000 https://t.co/8DX1AD69rA #bitcoin #blockchain #fintech","Sentiment(polarity=-0.125, subjectivity=1.0)",2019-07-09 10:02:41.340079
Advocacy Groups Call on Congress to Stop Libra Development Until July Hearings https://t.co/hbtF2PBYFX #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:41.340603
RT @twobitidiot: Bitcoin really does feel like a gift from a time traveler from the future.,"Sentiment(polarity=0.1, subjectivity=0.1625)",2019-07-09 10:02:41.341132
"Bitcoin Falls Under $10,800 as US Stock Market Sees Minor Downturn https://t.co/oPj33lL3qV #bitcoin #blockchain #fintech","Sentiment(polarity=-0.05, subjectivity=0.2)",2019-07-09 10:02:41.341650
Operator of Newly Launched Binance US Appoints Former Ripple Exec as New CEO https://t.co/HgVooJnA0w #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0909090909090909, subjectivity=0.30303030303030304)",2019-07-09 10:02:41.342198
@SantManukyan Burdan anlaşılan artık daha kapalı bir zümreye hitap ediyor “alınamayacak kadar pahalı” ya da “bitcoi… https://t.co/l0lipuHxUU,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:41.342784
WSJ: Grayscale Bitcoin Trust Outperformed Indexes in First Half of 2019 - https://t.co/jK3auENQKg: Grayscale Bitcoi… https://t.co/IXzvieZCEB,"Sentiment(polarity=0.04166666666666667, subjectivity=0.25)",2019-07-09 10:02:41.343352
@thecryptomonk @7Reson8theGrait @GG33___ It's amazing how reliable the Bitcoin Fanatic Pivot™is when bringing up th… https://t.co/UwnSoWrmFb,"Sentiment(polarity=0.15000000000000005, subjectivity=0.8500000000000001)",2019-07-09 10:02:41.343954
"CryptoPY 🇵🇾
Fuente: Coinmarketcap | DolarPY (BCP)

Bitcoin Cash: Gs. 2.563.433
Bitcoin: Gs. 77.245.724
Dash: Gs. 96… https://t.co/2MJeCLR1c4","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:57.159311
Binance Charity Announces Alliance to Support Feminine Health https://t.co/BU0CxXYZMR #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:57.159936
Economist Joseph Stiglitz: Only a Fool Would Trust Facebook’s Libra https://t.co/x5epuxmGOB #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=1.0)",2019-07-09 10:02:57.160502
‘Release the Tape You Coward’ — Roubini Tells BitMEX CEO After Debate https://t.co/8i9f2541d2 #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:57.161116
#bitcoin up = Square up for NYSE:SQ by faboose https://t.co/zaTIQUpoh1 https://t.co/fFmPYEwFCL,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:57.161693
"Bitcoin Price ‘Extremely Bullish' Again After 20% Pump to Over $11,000 https://t.co/8DX1AD69rA #bitcoin #blockchain #fintech","Sentiment(polarity=-0.125, subjectivity=1.0)",2019-07-09 10:02:57.162269
Advocacy Groups Call on Congress to Stop Libra Development Until July Hearings https://t.co/hbtF2PBYFX #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:57.162780
RT @twobitidiot: Bitcoin really does feel like a gift from a time traveler from the future.,"Sentiment(polarity=0.1, subjectivity=0.1625)",2019-07-09 10:02:57.163312
"Bitcoin Falls Under $10,800 as US Stock Market Sees Minor Downturn https://t.co/oPj33lL3qV #bitcoin #blockchain #fintech","Sentiment(polarity=-0.05, subjectivity=0.2)",2019-07-09 10:02:57.163825
Operator of Newly Launched Binance US Appoints Former Ripple Exec as New CEO https://t.co/HgVooJnA0w #bitcoin #blockchain #fintech,"Sentiment(polarity=0.0909090909090909, subjectivity=0.30303030303030304)",2019-07-09 10:02:57.164354
@SantManukyan Burdan anlaşılan artık daha kapalı bir zümreye hitap ediyor “alınamayacak kadar pahalı” ya da “bitcoi… https://t.co/l0lipuHxUU,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:02:57.164944
WSJ: Grayscale Bitcoin Trust Outperformed Indexes in First Half of 2019 - https://t.co/jK3auENQKg: Grayscale Bitcoi… https://t.co/IXzvieZCEB,"Sentiment(polarity=0.04166666666666667, subjectivity=0.25)",2019-07-09 10:02:57.165498
@thecryptomonk @7Reson8theGrait @GG33___ It's amazing how reliable the Bitcoin Fanatic Pivot™is when bringing up th… https://t.co/UwnSoWrmFb,"Sentiment(polarity=0.15000000000000005, subjectivity=0.8500000000000001)",2019-07-09 10:02:57.166101
John McAfee Offers to Build Cuba’s First Cryptocurrency https://t.co/su8orFSjON,"Sentiment(polarity=0.175, subjectivity=0.16666666666666666)",2019-07-09 10:03:25.657052
Bitfinex Exchange Launch LEO Token Buy Back Program https://t.co/iVRdKivInb #cryptocurrency #cryptocurrencynews,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:03:25.657681
RT @SilicaNexus: There is a treasure trove of Droids waiting for you on Bountyhive; especially with our Bitcointalk Signature campaign! Sig…,"Sentiment(polarity=0.0, subjectivity=1.0)",2019-07-09 10:03:25.658275
"RT @master_pnd: Join our pump and dump session in 5 days! No membership no need to send bitcoin to us, it is free for all!

Click the link…","Sentiment(polarity=0.5, subjectivity=0.8)",2019-07-09 10:03:25.658918
"Binance gives free money through airdrops and forks! Join today:

&gt; https://t.co/3uNmc8oOae

#CryptoNews $VTHO $XMX… https://t.co/r8AbWNbIFN","Sentiment(polarity=0.5, subjectivity=0.8)",2019-07-09 10:03:25.659612
"RT @DavidJOberly: Finance, Privacy Experts Skeptical of Facebook's Libra Cryptocurrency Ambitions: https://t.co/Uc6nP08ykT #fintech #digita…","Sentiment(polarity=-0.5, subjectivity=0.5)",2019-07-09 10:03:25.660159
"RT @CryptoTaxGirl: There is a ton of other information in there about crypto in general, tracing transactions via the blockchain, limitatio…","Sentiment(polarity=-0.03749999999999999, subjectivity=0.4375)",2019-07-09 10:03:25.660723
"RT @CoinCasso: AIRDROP ANNOUNCEMENT! 📣📣
Summer surprise!! ☀️☀️ Time for airdrop!! 📣📣
10000 CCX on airdrop and 5000 CCX to win extra this mo…","Sentiment(polarity=0.4, subjectivity=0.25)",2019-07-09 10:03:25.661491
$MSFT 137 $  #MSFT MICROSOFT BIG PICTURE !!! #TradingYourWay  @adssgroup #forex CFD &amp; stocks  Trading… https://t.co/aUycAvcrdD,"Sentiment(polarity=0.0, subjectivity=0.1)",2019-07-09 10:03:25.662110
"RT @avxchange: #AVXChange Weekly Development Update: July 5, 2019

Every week, we will be posting an update of the major goals and accompli…","Sentiment(polarity=0.0625, subjectivity=0.5)",2019-07-09 10:03:25.662762
"""The Bitcoin and Gold Advantage, Will BTC Trounce Status Quo?"" #fintech #blockchain #crypto https://t.co/TVXxUqYbsS","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:05:11.190721
"RT @APompliano: Highly recommend reading @benmezrich’s Bitcoin Billionaires!

You got to love a $100 bill burning on the cover of a story a…","Sentiment(polarity=0.35, subjectivity=0.57)",2019-07-09 10:05:11.191533
"The Bitcoin and Gold Advantage, Will BTC Trounce Status Quo? https://t.co/hjayLhNgJb","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:05:11.192067
"The Bitcoin and Gold Advantage, Will BTC Trounce Status Quo? https://t.co/L0WS3bS2OR #Technical #bitcoin https://t.co/SG28WFrnnK","Sentiment(polarity=0.0, subjectivity=0.1)",2019-07-09 10:05:11.192660
RT @ve3ofa: Bitcoin Mining On an Apollo Guidance Computer: 10.3 Seconds Per Hash https://t.co/iIPoI95u7u,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:05:11.193294
Bitcoin Price: Trader Who Called 2019 Rally Says 80% Correction Possible https://t.co/x2WNDPaukk,"Sentiment(polarity=0.0, subjectivity=1.0)",2019-07-09 10:05:11.193838
"RT @amtvmedia: Deutsche bank employees pack their bags leaving another failed collapsing bank to fire another 18,000 employees but what is…","Sentiment(polarity=-0.5, subjectivity=0.3)",2019-07-09 10:05:11.194395
"@Eljaboom Bitcoin and Cigars baby, Bitcoin and Cigars 😎","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:05:11.194914
"🔄 Prices update in $USD (1 hour):

$BTC - 12571.1 $ (+0.91 %)
$ETH - 309.87 $  (-0.04 %)
$XRP - 0.4 $     (-0.03 %)… https://t.co/ljgmk4b6lT","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:05:11.195690
"Bitcoin Below $11,400 as Top Cryptos Trade Sideways https://t.co/9v6ULvm6Kh","Sentiment(polarity=0.5, subjectivity=0.5)",2019-07-09 10:05:11.196179
"Bitcoin Approaches  $11,500 as Top Cryptos See Gains https://t.co/9h2avomjPF","Sentiment(polarity=0.5, subjectivity=0.5)",2019-07-09 10:05:11.196656
"#Bitcoin is creeping back up to nearly $13,000 and now has 64.3% dominance 😬 https://t.co/5k6IufBygE #BTC #ETH","Sentiment(polarity=0.05, subjectivity=0.2)",2019-07-09 10:05:11.197274
"RT @newsbtc: Bitcoin Price Analysis by @AayushJs: Bitcoin price climbed higher sharply above $12,000 and $12,500 against the US Dollar. $BT…","Sentiment(polarity=0.125, subjectivity=0.3)",2019-07-09 10:05:11.197920
"Competition time! 👊

We're giving away our new #CRYPTO tee to one lucky winner! 🥳

Follow myself and @firelakeco 🧡… https://t.co/BGBIW7IjSz","Sentiment(polarity=0.2765151515151515, subjectivity=0.6439393939393939)",2019-07-09 10:05:11.198590
El Tribunal Supremo se sitúa en la línea de Hacienda y rechaza que el 'bitcoin' sea dinero - https://t.co/ffKdqf42Cl https://t.co/9uvvDiylz8,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:05:11.199133
"RT @CIA_News: That's it!
We are live at https://t.co/GK6OTRSphc  

For the launch of our crypto news, analysis and tutorial website, we pro…","Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",2019-07-09 10:06:11.008281
"RT @BitcoinGamble3: Bitcoin Faucet is the highest paying Bitcoin faucet online with weekly lottery, rewards points, dice game and more!
htt…","Sentiment(polarity=0.11249999999999999, subjectivity=0.45)",2019-07-09 10:06:11.009003
Bitmain Antminer S9 Bitcoin Miner (AS IS) https://t.co/Zkgnuh8oEe,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.009511
RT @APompliano: The best Bitcoin investors are really good at doing nothing for long periods of time.,"Sentiment(polarity=0.5499999999999999, subjectivity=0.4333333333333334)",2019-07-09 10:06:11.010063
"RT @BerlyChain: Cok güzel bir örnek olmus! #Bitcoin e olan yogun ilginin Kurumsal Yatirimcidan geldigini gösteren bir grafik! 

#Bitcoin fi…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.011325
"#WTC is a supported asset on https://t.co/2R84rTFmYf!
#Waltonchain has a 24H price increase of 8.1%!… https://t.co/QjdQhW7up0","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.011916
"RT @FatKidDeals: Snag The Bitcoin and Cryptocurrency Mastery Bundle on sale now for $14.50!!

use discount code FKD50 at checkout! 
    
ht…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.012548
"RT @saifedean: In two weeks from now, I will begin offering the first of my online Austrian economics courses. 

Ten weekly 1-hour lectures…","Sentiment(polarity=0.125, subjectivity=0.16666666666666666)",2019-07-09 10:06:11.013131
"RT @Rhythmtrader: Bitcoin has been profitable 3777 days out of 3,837 days since creation (98.4%).

You should have bought Bitcoin yesterday…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.013756
"@BittrexIntl No talks, do it! Got 13.2 #Bitcoin https://t.co/hjk8P0JrKl","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.014268
#Opinión Las inversiones institucionales han crecido y se han diversificado desde la burbuja de #BTC en 2017 y dive… https://t.co/ycBBe4puOt,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.014837
"@ExpatCrypto3 The thing is everyone always tells me ""but Buffett hates #bitcoin and #crypto!""

And I respond with..… https://t.co/2YHq7fvyc0","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.015406
"RT @coindesk: JUST IN: Bitcoin mining difficulty has grown faster in the last two weeks than in any period since August 2018, a sign that c…","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",2019-07-09 10:06:11.016011
"RT @TheCryptoZombie: #Bitcoin has existed for 3,837 days and been a BAD investment on ONLY 60 of them! - @longhashdata 

Times you could ha…","Sentiment(polarity=-0.3499999999999999, subjectivity=0.8333333333333333)",2019-07-09 10:06:11.016661
"RT @Cointelegraph: Bitcoin bull run could send price to $30,000, says Morgan Creek
https://t.co/vP9sGD7iZz","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:06:11.017178
#MYO #Mycro #Jobs #MycroJobs #cryptocurrency #blockchain #tokensale #ICO https://t.co/n40L7ki2Ax https://t.co/n3hRuwFnXu,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:07:02.040573
��️  Exclusive: US Video Business - California farmers worried about India almond tariffs https://t.co/pRnhwAamUz… https://t.co/durKNNwIt1,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:07:02.041590
"RT @AlexRiley85: To confirm I take this bag with me to all the BB's, is it satire? Here are some snaps. #bitcoins #bitcoin #bitcoinbagguy #…","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:07:02.042244
RT @SilicaNexus: Our neXus Marketplace will integrate video game arcades and Crypto collectibles into one package. Change the tickets you w…,"Sentiment(polarity=-0.4, subjectivity=0.4)",2019-07-09 10:07:02.042836
"RT @DesiCryptoHodlr: Went to IIT Delhi to ask India's brightest minds what they think about #Bitcoin and #Cryptocurrency

Really interestin…","Sentiment(polarity=0.2, subjectivity=0.2)",2019-07-09 10:07:02.044124
"RT @ChiaNetworkInc: @bramcohen releases his Chia Network’s “green paper”
  🙌🏼  🎉  👏🏼

#chia #crypto #nextchapter #centralization #cryptotra…","Sentiment(polarity=-0.2, subjectivity=0.3)",2019-07-09 10:07:02.044899
"RT @bitlivewireio: We always love to hear from our customers. 
#bitcoin #merchandise $btc $xmr $eth $ltc $waves #wavesplatform #wavesworld…","Sentiment(polarity=0.5, subjectivity=0.6)",2019-07-09 10:07:02.045482
RT @CreditTerra: Update: Join the Tellus telegram group here : https://t.co/uMFIZ5N50x Show your support and start a conversation during th…,"Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:07:02.046054
"RT @TaxNotes: #Singapore’s tax authority is considering updating its tax rules so that digital payment tokens, such as #bitcoin, will no lo…","Sentiment(polarity=0.0, subjectivity=0.25)",2019-07-09 10:07:02.046669
"A U.​S. district judge has sentenced a man to 86 months in prison for operating a scheme to defraud investors, havi… https://t.co/iyWFrUb109","Sentiment(polarity=0.0, subjectivity=0.0)",2019-07-09 10:07:02.047281
RT @MikeAlmiroudis: #Electroneum beats #Facebook to become the 1st Proof of Responsibility #POR #cryptocurrency #Live in the #market. #ETN…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",2019-07-09 10:07:02.047889
"@pivot_pvt PVT is now available in @coinranking 

😘😘😘😘😘😘

#Blockchain 
#Crypto 
#cryptocurrency 
#Binance 
#pvt https://t.co/od85OFEFff","Sentiment(polarity=0.4, subjectivity=0.4)",2019-07-09 10:07:02.048440
"#john #mcafee wants to help #cuba #create #national #cryptocurrency 
#instavenezuela #bitcoin #monero… https://t.co/4V4qOCo49b","Sentiment(polarity=0.2, subjectivity=0.1)",2019-07-09 10:07:02.049240
"RT @DocumentTailor: #DocTailor users will be able to access clauses and other ?pay as you
 go? (PAYG) features with #cryptocurrency. #Inves…","Sentiment(polarity=0.1875, subjectivity=0.5)",2019-07-09 10:07:02.049884
